108341755010756609,258096726,"n","NA","NA","NA","NA","NA"
108765071395655680,39955613,"n","NA","NA","NA","NA","NA"
100279498263638016,22147602,"n","NA","NA","NA","NA","NA"
101490713405038592,279702272,"n","NA","NA","NA","NA","NA"
104240118818291712,283175818,"n","NA","NA","NA","NA","NA"
104678160460820480,81249556,"n","NA","NA","NA","NA","NA"
106719245764788225,280897988,"n","NA","NA","NA","NA","NA"
107488254307205120,94912172,"n","NA","NA","NA","NA","NA"
107514419956817920,258427447,"y","self-disclosure","other","n","defender","none"
108391635246776322,34280840,"n","NA","NA","NA","NA","NA"
108738169758949376,353051404,"y","report","other","n","reporter","none"
103004836852801536,267609506,"y","report","other","n","reporter","anger"
103985846604144640,169334267,"n","NA","NA","NA","NA","NA"
104310338081660928,166190767,"n","NA","NA","NA","NA","NA"
105239503526043649,199288197,"y","self-disclosure","other","n","victim","relief"
106551644153593856,289438678,"n","NA","NA","NA","NA","NA"
108540719953739776,17234598,"n","NA","NA","NA","NA","NA"
108565124180226048,193300181,"n","NA","NA","NA","NA","NA"
100328582508855296,160143415,"n","NA","NA","NA","NA","NA"
103937128827858946,320449627,"n","NA","NA","NA","NA","NA"
106030123865739265,284534124,"n","NA","NA","NA","NA","NA"
108921730805923840,48874545,"n","NA","NA","NA","NA","NA"
101776234794590208,220507804,"y","self-disclosure","cyberbullying","n","bully","none"
102650150060703744,230070155,"y","accusation","other","n","accuser","none"
102929080126685185,213775109,"n","NA","NA","NA","NA","NA"
103294560259682304,225467762,"n","NA","NA","NA","NA","NA"
105846455754964993,279594353,"n","NA","NA","NA","NA","NA"
103736504534302720,354153517,"y","self-disclosure","other","n","defender","none"
104764231760621568,117775282,"n","NA","NA","NA","NA","NA"
108493220312383488,180813638,"n","NA","NA","NA","NA","NA"
103526497096187904,30806764,"n","NA","NA","NA","NA","NA"
104948590958493696,46999928,"n","NA","NA","NA","NA","NA"
106155330051903489,93410354,"n","NA","NA","NA","NA","NA"
108327402979065856,136084672,"n","NA","NA","NA","NA","NA"
103429674721476608,80415660,"n","NA","NA","NA","NA","NA"
106472601286742016,215406415,"n","NA","NA","NA","NA","NA"
104719599265783809,7233652,"y","self-disclosure","other","n","defender","none"
105408120385323008,299951409,"n","NA","NA","NA","NA","NA"
105740633897050112,69114202,"n","NA","NA","NA","NA","NA"
106144907848196096,67324537,"n","NA","NA","NA","NA","NA"
107987147990106112,326990654,"n","NA","NA","NA","NA","NA"
108121894066204674,358474782,"n","NA","NA","NA","NA","NA"
108686132635648001,59239389,"n","NA","NA","NA","NA","NA"
106602848489451520,233918001,"n","NA","NA","NA","NA","NA"
103926466609295361,182187424,"n","NA","NA","NA","NA","NA"
106891532019306496,304056538,"n","NA","NA","NA","NA","NA"
108653637261209601,61233101,"y","report","other","n","reporter","none"
101749937431261184,353194345,"n","NA","NA","NA","NA","NA"
106119712626327552,146656254,"n","NA","NA","NA","NA","NA"
108939313525440512,301137211,"n","NA","NA","NA","NA","NA"
100140283836104704,73545301,"n","NA","NA","NA","NA","NA"
100648745603043329,156734144,"n","NA","NA","NA","NA","NA"
101335166525513728,138503909,"n","NA","NA","NA","NA","NA"
101794103318159360,181385179,"n","NA","NA","NA","NA","NA"
102067466276044800,275037031,"n","NA","NA","NA","NA","NA"
106025454883971072,57778752,"n","NA","NA","NA","NA","NA"
107927921334812672,182710873,"y","accusation","other","n","accuser","anger"
108513703422468096,149664572,"n","NA","NA","NA","NA","NA"
108636558881599489,297529823,"n","NA","NA","NA","NA","NA"
107988790777356290,66215035,"y","self-disclosure","other","y","victim","none"
108417769673981952,348971776,"n","NA","NA","NA","NA","NA"
101483313612587008,94043537,"y","accusation","other","n","accuser","anger"
102190759578574848,117365744,"n","NA","NA","NA","NA","NA"
102219441806376961,172776701,"n","NA","NA","NA","NA","NA"
103969264553299969,279188342,"n","NA","NA","NA","NA","NA"
104192446883303424,59948542,"n","NA","NA","NA","NA","NA"
101384670347931648,301155538,"y","self-disclosure","other","n","victim","none"
105689722332004352,195446536,"n","NA","NA","NA","NA","NA"
108125147986276352,18627452,"n","NA","NA","NA","NA","NA"
108665411163267073,187546793,"n","NA","NA","NA","NA","NA"
100646952940740608,66180482,"n","NA","NA","NA","NA","NA"
101005489915166722,226218665,"n","NA","NA","NA","NA","NA"
107097159303827456,359830390,"n","NA","NA","NA","NA","NA"
101008486179160064,153284292,"n","NA","NA","NA","NA","NA"
101678557083877376,38703653,"y","accusation","other","y","accuser","none"
100659773472653312,53960019,"n","NA","NA","NA","NA","NA"
104269554640883712,233240424,"n","NA","NA","NA","NA","NA"
104319502099021824,283265890,"n","NA","NA","NA","NA","NA"
105355262549958656,129080556,"n","NA","NA","NA","NA","NA"
105668341208854528,244817702,"n","NA","NA","NA","NA","NA"
103298006077538305,141075053,"y","self-disclosure","other","n","victim","none"
106238594515079169,37868690,"n","NA","NA","NA","NA","NA"
107184248636702721,53460469,"n","NA","NA","NA","NA","NA"
108415123839913984,24828721,"y","self-disclosure","other","n","victim","sadness"
108494744417611776,56054309,"n","NA","NA","NA","NA","NA"
105688123194867713,134520892,"n","NA","NA","NA","NA","NA"
106775651264110592,321176133,"n","NA","NA","NA","NA","NA"
107759010534531072,335263710,"n","NA","NA","NA","NA","NA"
101301835607977985,118959423,"n","NA","NA","NA","NA","NA"
102347082605674496,265481699,"y","report","other","n","reporter","sadness"
104182282394402816,104360733,"n","NA","NA","NA","NA","NA"
107762666738683904,106792949,"y","denial","other","n","victim","none"
106705407594070016,41126331,"n","NA","NA","NA","NA","NA"
108019090748215296,35069027,"n","NA","NA","NA","NA","NA"
108607265195573248,239331170,"y","report","other","n","reporter","none"
102531310492450816,91012437,"n","NA","NA","NA","NA","NA"
103301172403769344,72675900,"n","NA","NA","NA","NA","NA"
105174196212084736,41054131,"n","NA","NA","NA","NA","NA"
105450066923364352,104721830,"n","NA","NA","NA","NA","NA"
103881668535914497,20109343,"n","NA","NA","NA","NA","NA"
104563970593128449,44717685,"n","NA","NA","NA","NA","NA"
108404942355697664,320924627,"n","NA","NA","NA","NA","NA"
101379514747199488,15501305,"n","NA","NA","NA","NA","NA"
104023156091662337,231355317,"y","self-disclosure","other","n","victim","none"
106835040582909952,67419964,"n","NA","NA","NA","NA","NA"
107973526174179328,31554641,"y","report","other","n","reporter","none"
103635397262835715,152863569,"n","NA","NA","NA","NA","NA"
105107028879482880,137407641,"n","NA","NA","NA","NA","NA"
105850007181213696,109805640,"n","NA","NA","NA","NA","NA"
106751303014813696,29421304,"n","NA","NA","NA","NA","NA"
102529264439660544,134210251,"n","NA","NA","NA","NA","NA"
103651943448186880,121561685,"n","NA","NA","NA","NA","NA"
102743711582142464,148416317,"n","NA","NA","NA","NA","NA"
102848111680045057,305564466,"y","self-disclosure","other","n","defender","none"
104993775570526208,243757244,"n","NA","NA","NA","NA","NA"
105493987443474432,332468881,"n","NA","NA","NA","NA","NA"
105781984458055680,149347575,"n","NA","NA","NA","NA","NA"
107083900584603648,124852884,"n","NA","NA","NA","NA","NA"
101896705531838464,43397255,"n","NA","NA","NA","NA","NA"
102657488251392001,24738494,"n","NA","NA","NA","NA","NA"
104000335592439808,98761350,"n","NA","NA","NA","NA","NA"
105692776271843329,133732887,"n","NA","NA","NA","NA","NA"
105783422085103616,55269438,"n","NA","NA","NA","NA","NA"
106874761732292608,242458169,"y","accusation","other","n","accuser","none"
100669144365674497,243858052,"y","accusation","other","y","accuser","none"
101450786248212480,210176438,"n","NA","NA","NA","NA","NA"
103572152313331712,187977029,"n","NA","NA","NA","NA","NA"
109026169298497536,357183125,"n","NA","NA","NA","NA","NA"
102549173668294656,323321322,"n","NA","NA","NA","NA","NA"
103111053377929216,163144222,"y","self-disclosure","other","n","victim","none"
104335487988269056,161882495,"n","NA","NA","NA","NA","NA"
106778495681708032,281817133,"n","NA","NA","NA","NA","NA"
107177093162483713,127625761,"n","NA","NA","NA","NA","NA"
108196648378839040,239481491,"n","NA","NA","NA","NA","NA"
108746873703112704,222710204,"y","accusation","other","n","accuser","none"
101382250020614145,269641166,"n","NA","NA","NA","NA","NA"
102630777363234816,306001774,"n","NA","NA","NA","NA","NA"
106868048434176000,43580078,"n","NA","NA","NA","NA","NA"
107212700664348673,192587175,"n","NA","NA","NA","NA","NA"
105124970711105539,172149255,"n","NA","NA","NA","NA","NA"
105466990986141696,106335199,"n","NA","NA","NA","NA","NA"
100989100592599040,129903842,"y","self-disclosure","other","n","defender","empathy"
101469251923230721,177387142,"n","NA","NA","NA","NA","NA"
101841358007971840,212357588,"n","NA","NA","NA","NA","NA"
106148149600600064,214028745,"n","NA","NA","NA","NA","NA"
109103477866762240,75077357,"n","NA","NA","NA","NA","NA"
101411259290877952,107519186,"n","NA","NA","NA","NA","NA"
101412462523461632,304698316,"y","self-disclosure","physical","n","victim","none"
106297618698731520,297269612,"y","self-disclosure","other","n","victim","sadness"
108828051491651584,97068125,"n","NA","NA","NA","NA","NA"
108961899621789696,248892527,"y","report","other","n","reporter","none"
102007030360973312,289602042,"y","accusation","other","n","accuser","none"
102152636203151360,246685999,"n","NA","NA","NA","NA","NA"
101654583021023233,214507236,"n","NA","NA","NA","NA","NA"
103750668170444800,233568916,"n","NA","NA","NA","NA","NA"
101456647330865152,60352762,"n","NA","NA","NA","NA","NA"
101499780613685249,309374000,"n","NA","NA","NA","NA","NA"
102934258259206145,331340562,"y","self-disclosure","other","n","defender","none"
108213945730482176,63125455,"y","self-disclosure","other","n","defender","none"
106039023943942144,113866343,"y","self-disclosure","other","n","bully","none"
106085303063810048,210841544,"n","NA","NA","NA","NA","NA"
108638723868069889,248952808,"n","NA","NA","NA","NA","NA"
109022869564043264,312811873,"n","NA","NA","NA","NA","NA"
101010060557299712,328722660,"n","NA","NA","NA","NA","NA"
103510524691623938,59044624,"y","report","other","n","reporter","none"
104099884206002177,248078469,"y","self-disclosure","other","n","victim","none"
100676606984597504,190932901,"n","NA","NA","NA","NA","NA"
101419201343926272,158557580,"n","NA","NA","NA","NA","NA"
103292290423984128,49462902,"y","report","other","n","reporter","none"
104741285600047104,262914441,"y","self-disclosure","other","n","defender","none"
106403359669497856,129026005,"n","NA","NA","NA","NA","NA"
106810730900230144,268396987,"n","NA","NA","NA","NA","NA"
108698411410276352,254264082,"n","NA","NA","NA","NA","NA"
100267985662509057,100990234,"n","NA","NA","NA","NA","NA"
105766860124983297,101938638,"n","NA","NA","NA","NA","NA"
107012147111927808,315873987,"n","NA","NA","NA","NA","NA"
101490272122314752,322301883,"n","NA","NA","NA","NA","NA"
102047801571147776,319804978,"n","NA","NA","NA","NA","NA"
102565631676780544,58294162,"n","NA","NA","NA","NA","NA"
106132504364322816,60386562,"y","report","other","n","reporter","none"
107524619417821184,297608762,"y","accusation","other","y","accuser","none"
107960533910691841,359672504,"n","NA","NA","NA","NA","NA"
104871679968284672,245791217,"n","NA","NA","NA","NA","NA"
105805707600863232,56124649,"n","NA","NA","NA","NA","NA"
102002576534409216,350026679,"y","report","other","n","reporter","none"
103152108387303424,236866301,"n","NA","NA","NA","NA","NA"
108163965749698560,59820085,"n","NA","NA","NA","NA","NA"
108761956445458432,24202929,"n","NA","NA","NA","NA","NA"
104343923446648833,195969857,"n","NA","NA","NA","NA","NA"
106758594636169216,36709386,"y","accusation","other","n","accuser","anger"
107550412508364801,61218758,"y","self-disclosure","other","n","defender","none"
108703628696616960,100086004,"n","NA","NA","NA","NA","NA"
108950295761002496,19431976,"n","NA","NA","NA","NA","NA"
109098233137082368,363493979,"y","self-disclosure","other","n","victim","none"
103511506330714112,29846270,"n","NA","NA","NA","NA","NA"
105761192269721600,168851358,"y","self-disclosure","other","n","defender","none"
104619665032085504,351209780,"n","NA","NA","NA","NA","NA"
106408861480652800,307274107,"y","self-disclosure","other","n","defender","none"
108361100478775296,322917463,"y","report","other","n","reporter","none"
100314684351201280,180289084,"n","NA","NA","NA","NA","NA"
102200003287715841,21774456,"y","self-disclosure","other","y","victim","none"
106081947264102400,139202991,"n","NA","NA","NA","NA","NA"
108332493530333184,197154206,"n","NA","NA","NA","NA","NA"
103097898278993920,38228165,"y","self-disclosure","other","n","victim","sadness"
103864701221470208,37285065,"n","NA","NA","NA","NA","NA"
104159044255748096,284439233,"n","NA","NA","NA","NA","NA"
105434008657211392,295895603,"n","NA","NA","NA","NA","NA"
108222328235761664,164486284,"y","self-disclosure","other","n","victim","none"
103087278120898560,340905220,"n","NA","NA","NA","NA","NA"
103254349622415360,170825040,"n","NA","NA","NA","NA","NA"
106926688671236096,28157282,"y","report","other","n","reporter","none"
101661635697053696,119702894,"n","NA","NA","NA","NA","NA"
102584410221711361,72824255,"n","NA","NA","NA","NA","NA"
102596305574051840,105673740,"n","NA","NA","NA","NA","NA"
103117271785930753,312958673,"n","NA","NA","NA","NA","NA"
103188636752818176,146309454,"y","self-disclosure","cyberbullying","n","victim","anger"
104019461287329792,343522479,"n","NA","NA","NA","NA","NA"
105797253746278400,145817085,"n","NA","NA","NA","NA","NA"
104997458282676224,104670896,"y","self-disclosure","other","n","bully","none"
108036659697811456,69800288,"y","self-disclosure","other","n","defender","empathy"
100269905982668801,80169437,"n","NA","NA","NA","NA","NA"
103400962357600257,8116082,"n","NA","NA","NA","NA","NA"
104033713058353152,338174714,"n","NA","NA","NA","NA","NA"
106050207476752385,333613320,"n","NA","NA","NA","NA","NA"
108658106896097281,332020349,"y","report","other","n","reporter","none"
104052222920376321,34170132,"n","NA","NA","NA","NA","NA"
100283157961637888,108452386,"n","NA","NA","NA","NA","NA"
100631782810066944,109928532,"n","NA","NA","NA","NA","NA"
102443901415206913,130522245,"n","NA","NA","NA","NA","NA"
102606116449566720,179570413,"n","NA","NA","NA","NA","NA"
103112822862516224,90337553,"n","NA","NA","NA","NA","NA"
103326291289325568,246904112,"n","NA","NA","NA","NA","NA"
109093472845312000,295410899,"y","self-disclosure","other","n","victim","none"
101668002965106688,14095455,"n","NA","NA","NA","NA","NA"
102536158550036480,329047293,"n","NA","NA","NA","NA","NA"
103512154174529536,53158759,"y","self-disclosure","other","y","bully","none"
103905926033055744,41167377,"y","self-disclosure","other","n","victim","none"
106889677897875456,44245386,"n","NA","NA","NA","NA","NA"
101708881255866368,86191624,"n","NA","NA","NA","NA","NA"
102056443900997633,14322601,"n","NA","NA","NA","NA","NA"
102526251826282496,82960648,"y","self-disclosure","other","n","bully","none"
102236564091973632,60206837,"n","NA","NA","NA","NA","NA"
102544753048035329,185466563,"y","report","other","n","reporter","none"
106235664768573441,38167652,"y","self-disclosure","other","n","victim","none"
107308026230358016,235393532,"n","NA","NA","NA","NA","NA"
108288834495709184,20770172,"n","NA","NA","NA","NA","NA"
101024982536163329,42273680,"n","NA","NA","NA","NA","NA"
101734861127159808,222853108,"y","report","cyberbullying","n","reporter","none"
102180750169882624,277578485,"y","accusation","other","n","accuser","none"
104067629576232960,305250835,"y","self-disclosure","other","n","victim","none"
105913249534451712,183541254,"y","report","other","n","reporter","none"
102145400827420672,75821585,"y","accusation","other","n","accuser","none"
103319996435922944,15894608,"n","NA","NA","NA","NA","NA"
103508658742235137,337239157,"n","NA","NA","NA","NA","NA"
105581974114156544,133194115,"n","NA","NA","NA","NA","NA"
107583934933630976,143626623,"n","NA","NA","NA","NA","NA"
102407450606575616,340973071,"n","NA","NA","NA","NA","NA"
103920673482752000,143044268,"n","NA","NA","NA","NA","NA"
103933440474357760,68030205,"n","NA","NA","NA","NA","NA"
100249586135863296,285422830,"y","self-disclosure","other","n","victim","none"
103161128187731968,301063522,"y","self-disclosure","other","n","victim","none"
103542595740905472,340840835,"y","accusation","cyberbullying","n","accuser","none"
104788425256878080,155489051,"n","NA","NA","NA","NA","NA"
109069736167481344,116262393,"n","NA","NA","NA","NA","NA"
100190763081674752,17749464,"n","NA","NA","NA","NA","NA"
106345256156545024,141682899,"n","NA","NA","NA","NA","NA"
108420861597458432,84780749,"n","NA","NA","NA","NA","NA"
100441996338020352,79432880,"y","accusation","other","n","accuser","none"
104774833098858496,64664329,"n","NA","NA","NA","NA","NA"
105214400251691008,86890296,"n","NA","NA","NA","NA","NA"
107105617331748864,122605401,"n","NA","NA","NA","NA","NA"
104341356985585664,240353500,"n","NA","NA","NA","NA","NA"
108336351883182080,74732887,"n","NA","NA","NA","NA","NA"
102123002128384000,319357583,"y","accusation","other","n","accuser","none"
102169567207493632,45963855,"n","NA","NA","NA","NA","NA"
107199927439982592,109839229,"y","self-disclosure","cyberbullying","n","victim","none"
108543994992132096,43677200,"n","NA","NA","NA","NA","NA"
100645964930486272,53258097,"n","NA","NA","NA","NA","NA"
101479204327141376,253852363,"n","NA","NA","NA","NA","NA"
102158976891895809,29802922,"y","self-disclosure","other","n","victim","none"
105967087188578304,217848264,"y","report","other","n","reporter","none"
106171144872275968,189052174,"y","denial","other","n","bully","none"
108193670062276608,263210043,"n","NA","NA","NA","NA","NA"
103291876412637184,23993822,"n","NA","NA","NA","NA","NA"
106102961742159872,274223364,"y","self-disclosure","other","n","victim","none"
109034685186842625,363943355,"y","report","other","n","reporter","none"
101765823982616576,55275182,"n","NA","NA","NA","NA","NA"
102360756888158208,77088569,"n","NA","NA","NA","NA","NA"
103597162692231169,94681830,"n","NA","NA","NA","NA","NA"
103737840218816513,135630914,"n","NA","NA","NA","NA","NA"
103821672154537984,24316130,"n","NA","NA","NA","NA","NA"
100652042359545856,219743538,"y","report","cyberbullying","n","reporter","anger"
103588809526099968,114500818,"n","NA","NA","NA","NA","NA"
104993979937988608,62967393,"n","NA","NA","NA","NA","NA"
106911657896325120,21929320,"y","report","other","n","reporter","none"
107921928823644160,261847118,"n","NA","NA","NA","NA","NA"
100674967234031617,237346544,"n","NA","NA","NA","NA","NA"
100702965114998784,311793608,"n","NA","NA","NA","NA","NA"
101535408420167680,28202236,"y","report","other","n","reporter","none"
106125095495405568,3634851,"n","NA","NA","NA","NA","NA"
106332280435388417,189583393,"n","NA","NA","NA","NA","NA"
106335112781774848,40189219,"n","NA","NA","NA","NA","NA"
106529212936101888,182112800,"n","NA","NA","NA","NA","NA"
108343708210036736,32710351,"n","NA","NA","NA","NA","NA"
102807612344635395,30045651,"n","NA","NA","NA","NA","NA"
105722041403052032,36988210,"n","NA","NA","NA","NA","NA"
106671445077270528,130105876,"n","NA","NA","NA","NA","NA"
102969025918799872,181095977,"n","NA","NA","NA","NA","NA"
105128683186036736,267422255,"n","NA","NA","NA","NA","NA"
106148144278011904,310112873,"n","NA","NA","NA","NA","NA"
106788176563150848,155746163,"y","report","other","n","reporter","none"
107508131021590529,152344539,"y","self-disclosure","other","n","defender","none"
107607892303163392,117211599,"n","NA","NA","NA","NA","NA"
101766721039368194,328509751,"n","NA","NA","NA","NA","NA"
105283603965026305,179471412,"n","NA","NA","NA","NA","NA"
